Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2018-10-08,Gurugram,139.15,309.92,33.51,34.39,48.43,,1.02,7.41,52.99,2.48,,,280.0,Poor
2018-10-09,Gurugram,136.28,237.1,9.61,55.75,32.18,,1.0,8.6,54.83,3.0,,,316.0,Very Poor
2018-10-10,Gurugram,96.1,186.32,13.37,57.05,46.78,,0.99,7.52,50.92,2.61,,,284.0,Poor
2018-10-11,Gurugram,110.19,196.54,9.56,55.87,32.21,,0.8,5.18,33.5,2.77,,,245.0,Poor
2018-10-12,Gurugram,134.13,164.1,11.78,52.45,42.69,,0.97,6.96,39.27,2.47,,,242.0,Poor
2018-10-13,Gurugram,133.97,242.65,18.27,44.26,51.07,,1.03,8.38,43.81,2.89,,,295.0,Poor
2018-10-14,Gurugram,134.47,224.57,12.72,47.0,49.09,,0.93,6.27,44.61,1.66,,,293.0,Poor
2018-10-15,Gurugram,121.49,278.45,7.39,56.2,56.83,,1.34,8.42,47.56,2.64,,,256.0,Poor
2018-10-16,Gurugram,112.43,265.07,4.85,54.17,56.72,,1.48,,46.87,,,,295.0,Poor
2018-10-17,Gurugram,147.66,279.22,46.65,57.27,74.91,,1.44,9.88,39.77,4.16,4.52,,301.0,Very Poor
2018-10-18,Gurugram,162.48,271.89,73.25,59.73,84.59,,1.0,9.53,32.67,4.12,4.02,,329.0,Very Poor
2018-10-19,Gurugram,159.55,292.22,10.98,32.5,28.09,,0.96,7.43,47.01,2.75,2.63,,317.0,Very Poor
2018-10-20,Gurugram,192.38,338.49,31.54,39.28,42.7,,1.11,10.96,41.02,5.67,3.78,,362.0,Very Poor
2018-10-21,Gurugram,233.09,288.47,17.62,28.98,28.19,,1.24,8.66,37.66,3.61,3.63,,386.0,Very Poor
2018-10-22,Gurugram,126.27,251.38,18.57,30.62,32.5,,1.27,8.25,34.98,2.24,1.99,,315.0,Very Poor
2018-10-23,Gurugram,147.67,262.3,76.36,42.88,71.55,,1.02,15.08,32.8,4.7,7.21,,307.0,Very Poor
2018-10-24,Gurugram,176.23,320.25,68.66,43.77,67.95,,1.09,9.78,40.98,4.66,4.25,,329.0,Very Poor
2018-10-25,Gurugram,200.56,305.58,69.9,63.88,83.16,,1.1,12.77,40.18,5.17,4.1,,347.0,Very Poor
2018-10-26,Gurugram,227.62,,130.58,104.13,159.19,,0.99,14.27,22.88,6.31,4.77,,375.0,Very Poor
2018-10-27,Gurugram,222.63,264.11,155.9,68.92,165.51,,1.1,12.69,40.89,7.36,4.87,,390.0,Very Poor
2018-10-28,Gurugram,244.57,342.22,59.94,40.73,76.44,,0.85,12.22,39.85,5.42,5.0,,393.0,Very Poor
2018-10-29,Gurugram,231.84,333.34,51.47,41.14,69.51,,0.84,12.27,34.63,5.81,5.98,,380.0,Very Poor
2018-10-30,Gurugram,271.91,354.56,83.44,57.25,103.44,,1.11,16.35,38.91,6.27,8.41,,407.0,Severe
2018-10-31,Gurugram,246.16,306.31,79.5,54.83,99.21,,0.95,11.77,35.83,6.29,4.3,,400.0,Very Poor
2018-11-01,Gurugram,236.55,280.89,87.83,49.81,103.8,,1.01,13.67,39.88,6.59,5.11,,402.0,Severe
2018-11-02,Gurugram,218.31,317.43,32.13,40.28,55.94,,0.77,10.39,46.08,2.83,3.73,,382.0,Very Poor
2018-11-03,Gurugram,178.76,295.81,22.84,18.37,36.75,,0.89,7.5,56.68,3.64,5.16,,360.0,Very Poor
2018-11-04,Gurugram,112.17,177.09,29.12,14.74,38.22,,0.63,9.21,55.2,1.49,2.04,,288.0,Poor
2018-11-05,Gurugram,279.25,494.66,26.46,27.22,38.42,,0.83,12.66,32.01,2.97,6.39,,359.0,Very Poor
2018-11-06,Gurugram,161.84,286.56,25.33,24.28,36.53,,1.11,10.0,44.16,1.84,4.44,,379.0,Very Poor
2018-11-07,Gurugram,122.69,229.87,37.39,29.92,49.35,,1.0,9.13,45.72,2.67,5.46,,279.0,Poor
2018-11-08,Gurugram,274.14,323.94,82.89,52.77,97.71,,1.55,19.95,31.18,7.39,13.8,,366.0,Very Poor
2018-11-09,Gurugram,254.56,341.94,90.85,47.71,102.08,,1.07,12.53,34.78,9.65,19.97,,420.0,Severe
2018-11-10,Gurugram,234.57,378.33,75.93,56.69,95.46,,0.89,10.78,33.8,7.32,20.1,,386.0,Very Poor
2018-11-11,Gurugram,186.09,317.01,55.3,55.8,78.16,,0.92,12.31,38.34,4.76,11.56,,375.0,Very Poor
2018-11-12,Gurugram,163.74,343.01,80.05,70.85,106.59,,1.06,14.47,33.9,6.32,17.16,,321.0,Very Poor
2018-11-13,Gurugram,198.94,356.89,57.37,63.71,84.26,,0.93,10.42,27.92,5.65,15.31,,339.0,Very Poor
2018-11-14,Gurugram,115.37,195.14,30.64,39.46,48.96,,1.08,8.28,19.92,3.19,10.69,,329.0,Very Poor
2018-11-15,Gurugram,99.24,155.21,28.51,29.47,43.01,,0.95,7.72,21.79,2.61,9.0,,227.0,Poor
2018-11-16,Gurugram,134.26,227.26,24.03,20.84,34.49,,0.88,7.99,29.97,2.26,5.84,,294.0,Poor
2018-11-17,Gurugram,123.66,218.88,37.35,30.37,50.81,,0.91,10.88,27.47,2.76,8.83,,260.0,Poor
2018-11-18,Gurugram,124.15,200.83,79.49,37.57,87.59,,0.86,11.68,22.4,4.06,15.22,,295.0,Poor
2018-11-19,Gurugram,147.1,261.71,26.71,22.95,38.99,,0.88,12.94,42.72,2.27,6.41,,289.0,Poor
2018-11-20,Gurugram,190.98,327.57,28.25,28.02,42.48,,1.02,10.36,27.8,3.75,9.56,,338.0,Very Poor
2018-11-21,Gurugram,194.91,355.08,34.09,31.2,47.97,,1.15,11.32,21.4,4.37,12.38,,375.0,Very Poor
2018-11-22,Gurugram,121.51,196.83,89.87,41.9,101.0,,1.05,12.98,19.29,5.08,22.33,,306.0,Very Poor
2018-11-23,Gurugram,159.05,262.39,55.28,30.75,73.75,,0.83,10.09,29.13,6.31,20.47,,318.0,Very Poor
2018-11-24,Gurugram,96.86,192.94,38.68,18.94,43.31,,0.61,9.07,38.44,1.91,5.11,,284.0,Poor
2018-11-25,Gurugram,125.26,239.99,72.64,32.79,88.16,,0.41,12.57,45.71,2.45,5.09,,272.0,Poor
2018-11-26,Gurugram,163.8,292.38,94.55,41.26,105.13,,0.63,14.28,44.96,1.82,2.98,,314.0,Very Poor
2018-11-27,Gurugram,149.7,229.99,123.11,39.19,128.72,,0.89,13.85,41.87,0.0,0.0,,337.0,Very Poor
2018-11-28,Gurugram,133.58,235.22,67.08,30.8,79.18,,1.04,11.85,38.0,0.0,0.0,,277.0,Poor
2018-11-29,Gurugram,148.85,303.5,62.96,26.66,73.56,,0.65,11.76,39.95,0.0,0.0,,295.0,Poor
2018-11-30,Gurugram,140.45,318.04,47.34,26.11,61.8,,0.71,9.9,37.26,0.0,0.0,,275.0,Poor
2018-12-01,Gurugram,119.25,255.28,70.22,26.8,80.82,,0.81,12.73,36.36,0.0,0.0,,267.0,Poor
2018-12-02,Gurugram,81.43,107.25,118.9,24.59,110.24,,0.82,11.86,36.75,0.0,0.0,,191.0,Moderate
2018-12-03,Gurugram,113.31,212.23,81.22,26.46,88.34,,0.65,13.5,42.6,0.0,0.0,,222.0,Poor
2018-12-04,Gurugram,147.68,247.54,89.61,26.8,95.95,,1.0,20.13,40.43,0.0,0.0,,299.0,Poor
2018-12-05,Gurugram,144.35,276.72,66.62,21.89,62.99,,0.7,11.2,18.37,0.0,0.0,,307.0,Very Poor
2018-12-06,Gurugram,174.45,263.58,87.11,22.51,64.2,,0.62,21.96,11.67,0.0,0.0,,339.0,Very Poor
2018-12-07,Gurugram,191.18,354.49,63.19,22.54,58.26,,0.59,12.94,13.02,0.0,0.0,,369.0,Very Poor
2018-12-08,Gurugram,163.91,295.23,72.52,24.64,64.11,,0.8,21.53,17.24,0.0,0.0,,368.0,Very Poor
2018-12-09,Gurugram,161.45,345.6,93.83,25.46,98.12,,0.96,13.18,18.39,0.0,0.0,,280.0,Poor
2018-12-10,Gurugram,178.2,348.94,52.9,35.31,71.81,,0.65,9.3,23.87,0.0,0.0,,285.0,Poor
2018-12-11,Gurugram,230.83,345.64,8.08,51.35,44.93,,0.67,12.0,33.31,0.0,0.0,,377.0,Very Poor
2018-12-12,Gurugram,176.72,284.33,27.39,51.14,70.8,,0.67,9.08,27.44,0.0,0.0,,389.0,Very Poor
2018-12-13,Gurugram,87.31,166.85,11.18,32.39,31.62,,0.68,9.14,23.86,0.0,0.0,,222.0,Poor
2018-12-14,Gurugram,79.02,146.35,17.5,44.44,52.65,,0.47,5.51,26.79,0.0,0.0,,189.0,Moderate
2018-12-15,Gurugram,83.98,198.33,31.7,59.84,78.51,,0.43,0.73,27.73,0.0,0.0,,176.0,Moderate
2018-12-16,Gurugram,67.26,205.79,36.71,59.54,78.03,,0.48,5.5,28.54,0.0,0.0,,148.0,Moderate
2018-12-17,Gurugram,94.16,281.59,68.47,61.41,83.2,,0.55,7.93,25.1,0.0,0.0,,172.0,Moderate
2018-12-18,Gurugram,102.5,271.67,19.36,34.88,37.27,,0.46,8.79,30.65,0.0,0.0,,230.0,Poor
2018-12-19,Gurugram,105.02,256.6,49.07,47.71,69.79,,0.4,14.62,30.66,0.0,0.0,,210.0,Poor
2018-12-20,Gurugram,133.58,265.0,124.65,80.65,123.06,,0.45,11.98,31.04,0.0,0.0,,288.0,Poor
2018-12-21,Gurugram,112.7,430.89,110.23,79.05,129.67,,0.49,11.16,32.6,0.0,0.0,,276.0,Poor
2018-12-22,Gurugram,101.21,,179.36,125.64,209.47,,0.5,10.23,27.73,0.0,0.0,,215.0,Poor
2018-12-23,Gurugram,128.34,,118.37,87.78,140.63,,0.48,9.3,34.89,0.0,0.0,,292.0,Poor
2018-12-24,Gurugram,155.15,324.22,190.51,104.4,208.0,,0.65,14.0,28.84,0.0,0.0,,305.0,Very Poor
2018-12-25,Gurugram,177.18,422.25,28.74,40.53,44.35,,0.43,8.0,28.69,0.0,0.0,,362.0,Very Poor
2018-12-26,Gurugram,156.46,277.78,73.38,49.95,93.27,,0.35,9.28,25.04,0.0,0.0,,321.0,Very Poor
2018-12-27,Gurugram,166.81,249.36,70.99,46.58,87.64,,0.37,16.54,26.76,0.0,0.0,,327.0,Very Poor
2018-12-28,Gurugram,194.52,347.86,24.86,23.88,38.9,,1.16,4.91,29.99,0.0,0.01,,353.0,Very Poor
2018-12-29,Gurugram,197.45,339.25,60.02,48.11,75.87,,3.13,9.71,26.66,0.0,0.0,,360.0,Very Poor
2018-12-30,Gurugram,304.47,303.52,124.47,80.68,126.95,,1.71,35.77,26.9,0.0,0.0,,423.0,Severe
2018-12-31,Gurugram,309.14,401.63,100.31,68.8,116.97,,1.83,43.29,23.11,0.0,0.0,,463.0,Severe
2019-01-01,Gurugram,296.93,359.69,100.38,58.38,116.46,,1.2,31.63,23.92,0.0,0.0,,450.0,Severe
2019-01-02,Gurugram,305.58,374.92,54.52,40.14,70.15,,0.82,25.86,26.45,0.0,0.0,,433.0,Severe
2019-01-03,Gurugram,314.48,447.79,57.78,39.5,72.59,,1.48,27.05,22.61,0.0,0.0,,462.0,Severe
2019-01-04,Gurugram,189.0,381.14,35.53,29.14,48.92,,1.42,13.58,15.31,0.0,0.0,,384.0,Very Poor
2019-01-05,Gurugram,218.77,408.1,33.49,31.7,48.71,,1.32,22.35,20.82,0.0,0.0,,392.0,Very Poor
2019-01-06,Gurugram,127.51,244.67,31.46,26.48,29.44,,1.1,28.49,30.05,0.0,0.0,,332.0,Very Poor
2019-01-07,Gurugram,127.98,242.82,16.41,20.86,28.2,,0.97,17.6,20.97,0.0,0.0,,279.0,Poor
2019-01-08,Gurugram,121.68,236.75,15.18,19.67,26.78,,0.79,22.02,30.93,0.0,0.0,,308.0,Very Poor
2019-01-09,Gurugram,100.59,204.36,12.37,19.23,24.48,,0.76,18.62,38.85,0.0,0.0,,271.0,Poor
2019-01-10,Gurugram,91.83,193.45,40.29,30.28,52.99,,0.87,15.92,33.12,0.0,0.0,,210.0,Poor
2019-01-11,Gurugram,179.83,321.81,95.96,69.1,100.88,,1.06,18.72,33.27,0.0,0.0,,313.0,Very Poor
2019-01-12,Gurugram,182.46,273.91,98.61,57.5,113.81,,1.01,20.71,37.12,0.0,0.0,,348.0,Very Poor
2019-01-13,Gurugram,175.61,392.23,40.47,33.49,49.53,,1.12,21.44,39.99,0.0,0.0,,342.0,Very Poor
2019-01-14,Gurugram,69.18,131.77,11.92,18.2,21.76,,1.18,15.57,43.53,0.0,0.0,,275.0,Poor
2019-01-15,Gurugram,83.4,,23.74,24.77,31.82,,1.1,13.77,41.79,0.0,0.0,,135.0,Moderate
2019-01-16,Gurugram,163.92,302.49,117.84,63.23,131.36,,1.48,10.28,33.66,0.0,0.0,,298.0,Poor
2019-01-17,Gurugram,237.94,498.8,74.5,45.69,90.12,,2.24,5.18,43.84,0.0,0.0,,367.0,Very Poor
2019-01-18,Gurugram,176.96,370.39,36.06,29.56,51.25,,1.81,9.18,31.96,0.0,0.0,,405.0,Severe
2019-01-19,Gurugram,178.96,444.6,97.68,55.67,113.71,,2.47,12.61,36.36,0.0,0.0,,349.0,Very Poor
2019-01-20,Gurugram,136.27,,84.84,54.29,102.62,,2.83,7.55,35.48,0.0,0.0,,328.0,Very Poor
2019-01-21,Gurugram,101.19,138.97,22.94,27.17,37.75,,2.23,5.22,36.04,0.0,0.0,,260.0,Poor
2019-01-22,Gurugram,51.48,70.62,31.98,24.07,24.91,,1.91,5.35,32.21,0.0,0.0,,143.0,Moderate
2019-01-23,Gurugram,105.71,212.62,23.99,21.02,25.04,,2.84,6.7,26.46,0.0,0.0,,153.0,Moderate
2019-01-24,Gurugram,114.82,194.17,20.8,23.48,31.22,,2.31,6.31,28.39,0.0,0.0,,294.0,Poor
2019-01-25,Gurugram,58.17,115.89,11.3,18.38,20.29,,1.78,4.68,33.32,0.0,0.0,,161.0,Moderate
2019-01-26,Gurugram,82.66,167.36,11.23,17.67,19.35,,1.96,4.97,42.61,0.0,0.0,,170.0,Moderate
2019-01-27,Gurugram,97.78,181.3,9.49,17.93,19.59,,1.95,4.63,43.9,0.0,0.0,,201.0,Poor
2019-01-28,Gurugram,97.11,151.06,21.68,34.71,31.22,,1.81,5.6,53.27,0.0,0.0,,213.0,Poor
2019-01-29,Gurugram,80.94,161.45,22.64,32.89,40.27,,2.28,5.52,45.07,0.0,0.0,,194.0,Moderate
2019-01-30,Gurugram,125.78,249.16,59.44,54.93,80.21,,2.68,4.37,31.88,0.0,0.0,,255.0,Poor
2019-01-31,Gurugram,129.19,171.03,58.67,56.86,80.06,,2.47,6.28,35.82,0.0,0.0,,309.0,Very Poor
2019-02-01,Gurugram,121.31,223.06,24.69,31.17,38.57,,2.47,2.64,41.25,0.0,0.0,,258.0,Poor
2019-02-02,Gurugram,117.86,241.0,17.74,21.52,28.01,,2.02,4.0,29.17,0.0,0.0,,302.0,Very Poor
2019-02-03,Gurugram,79.97,176.06,18.18,18.6,27.53,,2.63,4.0,28.49,0.0,0.0,,232.0,Poor
2019-02-04,Gurugram,90.9,175.62,47.21,29.19,57.66,,2.86,4.27,29.86,0.0,0.0,,205.0,Poor
2019-02-05,Gurugram,112.5,158.77,21.7,11.78,26.71,,3.5,3.28,40.67,0.0,0.0,,234.0,Poor
2019-02-06,Gurugram,98.51,192.74,18.87,95.41,70.74,,0.46,3.27,33.39,0.0,0.0,,269.0,Poor
2019-02-07,Gurugram,57.85,79.11,13.39,10.51,22.9,,0.17,,19.74,,,,144.0,Moderate
2019-02-08,Gurugram,55.96,174.76,34.79,40.68,57.78,,0.23,6.66,19.62,0.0,0.0,,123.0,Moderate
2019-02-09,Gurugram,49.02,121.29,32.67,44.31,59.96,,0.18,3.92,19.92,0.0,0.0,,125.0,Moderate
2019-02-10,Gurugram,98.01,221.36,54.58,191.83,166.07,,0.76,6.11,25.86,0.0,0.0,,113.0,Moderate
2019-02-11,Gurugram,132.14,264.78,57.64,114.35,105.18,,0.66,4.96,23.12,0.0,0.0,,310.0,Very Poor
2019-02-12,Gurugram,144.74,317.26,85.69,132.8,131.79,,0.77,6.33,28.27,0.0,0.0,,302.0,Very Poor
2019-02-13,Gurugram,158.5,326.16,85.16,130.46,122.32,,0.69,9.94,25.3,0.0,0.0,,330.0,Very Poor
2019-02-14,Gurugram,112.92,234.32,15.09,125.36,69.57,,0.45,5.89,30.56,0.0,0.0,,306.0,Very Poor
2019-02-15,Gurugram,78.9,184.28,24.04,70.5,35.82,,0.52,11.57,26.01,0.0,0.0,,186.0,Moderate
2019-02-16,Gurugram,80.01,159.91,18.63,53.64,34.34,,0.41,5.95,29.68,0.0,0.0,,183.0,Moderate
2019-02-17,Gurugram,58.47,120.51,39.78,113.18,69.31,,0.57,5.5,38.84,0.0,0.0,,130.0,Moderate
2019-02-18,Gurugram,88.93,,68.04,203.41,152.06,,0.73,5.05,35.01,0.0,0.0,,171.0,Moderate
2019-02-19,Gurugram,76.86,223.97,36.57,65.34,55.37,,0.65,15.84,29.59,0.0,0.0,,149.0,Moderate
2019-02-20,Gurugram,73.53,165.85,12.36,24.17,23.55,,0.46,6.56,19.49,0.0,0.0,,213.0,Poor
2019-02-21,Gurugram,48.94,138.82,10.3,20.75,21.12,,0.45,9.19,31.01,0.0,0.0,,111.0,Moderate
2019-02-22,Gurugram,49.22,115.91,5.97,12.79,13.66,,0.42,12.3,34.53,0.0,0.0,,120.0,Moderate
2019-02-23,Gurugram,36.87,88.1,7.38,13.88,14.99,,0.49,15.09,50.53,0.0,0.0,,90.0,Satisfactory
2019-02-24,Gurugram,51.22,129.97,9.49,16.17,17.77,,0.51,11.36,46.54,0.0,0.0,,103.0,Moderate
2019-02-25,Gurugram,78.68,168.92,22.07,24.22,32.74,,0.47,14.82,38.18,0.0,0.0,,157.0,Moderate
2019-02-26,Gurugram,41.41,93.91,12.04,23.54,24.96,,0.41,26.83,36.35,0.0,0.0,,108.0,Moderate
2019-02-27,Gurugram,36.88,77.26,11.01,21.61,23.8,,0.46,27.58,35.91,0.0,0.0,,86.0,Satisfactory
2019-02-28,Gurugram,55.34,123.54,23.18,22.95,34.97,,0.42,35.53,33.43,0.0,0.0,,103.0,Moderate
2019-03-01,Gurugram,66.43,168.92,12.3,23.22,26.61,,0.32,37.24,31.94,0.0,0.0,,137.0,Moderate
2019-03-02,Gurugram,73.98,163.48,16.06,30.6,32.88,,0.45,38.39,17.01,0.0,0.0,,155.0,Moderate
2019-03-03,Gurugram,31.97,54.32,11.76,21.15,17.69,,0.41,17.31,25.43,0.0,0.0,,104.0,Moderate
2019-03-04,Gurugram,63.58,133.36,25.41,16.76,21.96,,0.38,21.72,28.39,0.0,0.0,,100.0,Satisfactory
2019-03-05,Gurugram,39.9,103.11,10.29,13.99,13.49,,0.39,14.56,31.28,0.0,0.0,,100.0,Satisfactory
2019-03-06,Gurugram,51.93,130.58,15.69,12.69,19.61,,0.33,12.14,29.85,0.0,0.0,,90.0,Satisfactory
2019-03-07,Gurugram,74.89,180.75,21.31,15.05,25.76,,0.28,11.51,33.94,0.0,0.0,,149.0,Moderate
2019-03-08,Gurugram,66.24,174.95,20.85,18.99,27.46,,0.31,8.07,30.34,0.0,0.0,,154.0,Moderate
2019-03-09,Gurugram,65.44,155.62,16.76,8.74,15.19,,0.19,5.67,35.3,0.0,0.0,,153.0,Moderate
2019-03-10,Gurugram,45.61,132.72,9.38,10.67,13.64,,0.2,2.97,44.13,0.0,0.0,,107.0,Moderate
2019-03-11,Gurugram,63.7,176.12,17.9,11.68,20.27,,0.26,3.85,42.08,0.0,0.0,,136.0,Moderate
2019-03-12,Gurugram,59.86,116.73,12.78,8.37,13.06,,0.21,5.02,31.76,0.0,0.0,,126.0,Moderate
2019-03-13,Gurugram,75.29,233.06,11.32,11.13,15.49,,0.3,2.15,25.59,0.0,0.0,,145.0,Moderate
2019-03-14,Gurugram,93.38,217.93,16.62,8.36,18.49,,0.37,0.83,22.05,0.0,0.0,,245.0,Poor
2019-03-15,Gurugram,52.58,139.65,9.92,5.98,12.31,,0.21,1.31,31.69,0.0,0.0,,138.0,Moderate
2019-03-16,Gurugram,59.13,129.58,12.34,5.81,12.27,,0.16,1.55,44.82,0.0,0.0,,116.0,Moderate
2019-03-17,Gurugram,63.26,149.64,6.91,5.65,9.06,,0.23,1.51,40.64,0.0,0.0,,144.0,Moderate
2019-03-18,Gurugram,74.62,172.96,7.34,4.63,8.82,,0.24,11.33,41.42,0.0,0.0,,161.0,Moderate
2019-03-19,Gurugram,90.27,237.1,7.41,6.08,9.13,,0.29,29.28,37.4,0.0,0.0,,197.0,Moderate
2019-03-20,Gurugram,82.34,214.76,7.21,7.13,8.72,,0.26,25.49,34.34,0.0,0.0,,189.0,Moderate
2019-03-21,Gurugram,114.87,257.72,19.07,12.36,18.4,,0.53,28.72,38.21,0.0,0.0,,243.0,Poor
2019-03-22,Gurugram,43.44,124.72,6.62,7.56,6.93,,0.13,14.21,33.52,0.0,0.0,,144.0,Moderate
2019-03-23,Gurugram,52.37,86.44,13.08,8.98,9.72,,0.2,21.99,36.25,0.0,0.0,,99.0,Satisfactory
2019-03-24,Gurugram,43.6,151.22,5.47,8.65,7.28,,0.16,15.36,31.38,0.0,0.0,,103.0,Moderate
2019-03-25,Gurugram,49.62,143.81,5.83,8.46,7.3,,0.19,16.21,25.93,0.0,0.0,,114.0,Moderate
2019-03-26,Gurugram,58.85,156.68,5.28,8.17,8.79,,0.22,13.16,32.12,0.0,0.0,,119.0,Moderate
2019-03-27,Gurugram,60.18,168.05,6.11,8.58,7.62,,0.21,15.87,33.04,0.0,0.0,,127.0,Moderate
2019-03-28,Gurugram,86.86,195.91,6.05,8.7,7.63,,0.3,17.8,28.29,0.0,0.0,,193.0,Moderate
2019-03-29,Gurugram,98.42,257.46,7.9,8.79,10.49,,0.59,18.22,29.86,0.0,0.0,,230.0,Poor
2019-03-30,Gurugram,104.25,128.15,12.71,9.91,8.47,,0.24,20.08,28.7,0.0,0.0,,254.0,Poor
2019-03-31,Gurugram,62.86,148.69,8.72,9.79,12.09,,0.2,12.89,31.86,0.0,0.0,,193.0,Moderate
2019-04-01,Gurugram,45.22,150.52,7.49,7.96,8.69,,0.16,14.3,36.66,0.0,0.0,,114.0,Moderate
2019-04-02,Gurugram,76.87,181.59,7.6,8.46,9.03,,0.21,13.35,36.84,0.0,0.0,,161.0,Moderate
2019-04-03,Gurugram,78.55,150.53,14.26,9.11,8.35,,0.38,11.42,27.0,0.0,0.0,,183.0,Moderate
2019-04-04,Gurugram,100.22,262.82,7.89,8.57,7.03,,0.7,7.39,33.02,0.0,0.0,,187.0,Moderate
2019-04-05,Gurugram,120.41,260.63,11.6,8.96,13.47,,0.68,4.02,37.04,0.0,0.0,,260.0,Poor
2019-04-06,Gurugram,106.43,315.63,48.74,7.84,53.25,,0.36,1.99,47.1,0.0,0.0,,282.0,Poor
2019-04-07,Gurugram,164.12,392.61,45.7,8.83,47.33,,0.33,9.62,34.7,0.0,0.0,,312.0,Very Poor
2019-04-08,Gurugram,121.22,315.02,15.69,7.68,18.45,,0.35,7.52,33.4,0.0,0.0,,320.0,Very Poor
2019-04-09,Gurugram,92.34,212.31,46.99,8.57,48.55,,0.35,7.55,37.7,0.0,0.0,,243.0,Poor
2019-04-10,Gurugram,99.71,248.24,67.53,9.29,69.82,,0.31,7.72,33.75,0.0,0.0,,247.0,Poor
2019-04-11,Gurugram,82.16,194.48,78.05,8.56,79.67,,0.26,5.1,27.93,0.02,0.0,,194.0,Moderate
2019-04-12,Gurugram,79.95,245.17,32.12,8.38,32.35,,0.34,2.7,34.02,0.0,0.0,,220.0,Poor
2019-04-13,Gurugram,59.13,184.49,10.22,9.29,7.74,,0.66,2.82,28.19,0.0,0.0,,180.0,Moderate
2019-04-14,Gurugram,57.02,215.35,11.42,13.92,18.25,,0.51,2.64,28.71,0.0,0.0,,140.0,Moderate
2019-04-15,Gurugram,65.08,200.13,11.19,13.85,17.94,,0.58,3.38,26.62,0.0,0.0,,166.0,Moderate
2019-04-16,Gurugram,98.06,201.19,23.92,28.75,23.74,,0.51,3.39,28.01,0.0,0.0,,257.0,Poor
2019-04-17,Gurugram,25.61,16.77,23.53,14.87,13.08,,0.39,2.93,21.26,0.0,0.0,,76.0,Satisfactory
2019-04-18,Gurugram,31.04,69.43,11.09,13.84,17.12,,0.56,2.45,33.67,0.0,0.0,,58.0,Satisfactory
2019-04-19,Gurugram,72.14,186.18,13.02,16.72,23.24,,0.65,2.13,32.57,0.0,0.0,,120.0,Moderate
2019-04-20,Gurugram,66.43,177.73,12.92,16.33,22.13,,0.6,2.71,38.01,0.0,0.0,,136.0,Moderate
2019-04-21,Gurugram,78.12,201.89,13.24,17.96,26.8,,0.74,2.08,43.16,0.0,0.0,,173.0,Moderate
2019-04-22,Gurugram,94.78,269.76,26.02,26.72,40.01,,1.2,0.61,40.31,0.0,0.0,,201.0,Poor
2019-04-23,Gurugram,98.54,308.24,17.9,22.09,30.4,,0.71,3.36,33.78,0.0,0.0,,234.0,Poor
2019-04-24,Gurugram,104.05,334.26,16.36,18.63,31.2,,0.81,2.4,54.63,0.0,0.0,,253.0,Poor
2019-04-25,Gurugram,103.59,378.49,15.75,17.83,29.34,,0.84,4.65,53.23,0.0,0.0,,313.0,Very Poor
2019-04-26,Gurugram,93.68,286.92,14.36,17.98,25.85,,0.68,3.35,41.76,0.0,0.0,,275.0,Poor
2019-04-27,Gurugram,95.22,392.91,14.29,18.44,26.53,,0.55,3.4,38.66,0.0,0.0,,296.0,Poor
2019-04-28,Gurugram,106.0,,15.91,16.42,25.31,,0.51,4.35,43.09,0.0,0.0,,259.0,Poor
2019-04-29,Gurugram,111.49,281.57,14.23,16.91,24.14,,0.66,5.08,36.38,0.0,0.0,,261.0,Poor
2019-04-30,Gurugram,120.11,293.7,16.77,18.57,28.34,,0.65,5.94,40.79,0.51,3.04,,288.0,Poor
2019-05-01,Gurugram,139.89,395.05,16.74,19.29,28.96,,0.71,4.01,59.08,0.0,0.27,,309.0,Very Poor
2019-05-02,Gurugram,115.75,330.49,17.67,18.37,29.04,,0.61,3.3,47.63,1.61,2.73,,318.0,Very Poor
2019-05-03,Gurugram,62.53,148.15,17.73,17.47,28.1,,0.55,3.76,53.69,0.0,0.0,,209.0,Poor
2019-05-04,Gurugram,83.48,194.57,27.13,30.37,56.6,,0.84,3.9,45.01,0.0,0.0,,147.0,Moderate
2019-05-05,Gurugram,98.84,244.22,20.41,22.18,37.59,,0.68,14.87,47.74,0.0,0.0,,235.0,Poor
2019-05-06,Gurugram,111.45,254.27,18.26,20.54,31.8,,0.61,8.12,43.13,0.0,0.0,,230.0,Poor
2019-05-07,Gurugram,142.31,334.06,20.31,22.13,36.41,,0.64,7.84,31.28,0.0,0.0,,297.0,Poor
2019-05-08,Gurugram,134.8,404.82,24.51,26.14,46.96,,0.99,1.84,29.99,0.0,0.0,,323.0,Very Poor
2019-05-09,Gurugram,147.45,513.33,15.98,17.58,26.7,,0.63,55.43,33.11,0.0,0.0,,395.0,Very Poor
2019-05-10,Gurugram,107.65,294.82,12.69,14.47,20.21,,0.5,15.85,40.67,0.0,0.0,,354.0,Very Poor
2019-05-11,Gurugram,107.3,299.61,18.44,17.82,29.2,,0.57,27.8,50.92,0.0,0.0,,249.0,Poor
2019-05-12,Gurugram,228.22,425.76,19.03,18.58,31.75,,0.71,23.35,51.64,0.0,0.0,,367.0,Very Poor
2019-05-13,Gurugram,140.51,233.83,33.96,21.42,38.55,,0.75,26.7,60.75,0.0,0.0,,344.0,Very Poor
