Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2019-10-10,Jorapokhar,42.01,67.7,9.18,9.23,,6.31,,5.42,,,,,71.0,Satisfactory
2019-10-11,Jorapokhar,52.04,73.54,9.14,9.38,,6.34,,5.48,50.65,,,,73.0,Satisfactory
2019-10-12,Jorapokhar,59.98,65.74,8.84,9.19,,6.3,,5.61,41.85,,,,93.0,Satisfactory
2019-10-13,Jorapokhar,44.37,68.79,8.86,9.22,,6.27,,5.42,38.53,,,,76.0,Satisfactory
2019-10-14,Jorapokhar,63.43,65.79,8.92,9.3,,6.28,,8.11,45.78,,,,77.6,
2019-10-15,Jorapokhar,79.47,73.07,9.09,9.35,,6.31,,7.36,22.47,,,,79.2,
2019-10-16,Jorapokhar,73.9,59.7,8.98,9.36,,6.33,,9.02,20.84,,,,80.8,
2019-10-17,Jorapokhar,91.02,70.56,9.17,9.34,,6.29,,6.86,33.9,,,,82.4,
2019-10-18,Jorapokhar,50.11,69.3,8.57,9.38,,6.28,,6.32,21.78,,,,84.0,Satisfactory
2019-10-19,Jorapokhar,63.06,96.55,8.94,9.6,,6.21,,6.42,128.86,,,,191.0,Moderate
2019-10-20,Jorapokhar,43.39,99.26,8.76,9.32,,6.31,,5.7,75.22,,,,144.0,Moderate
2019-10-21,Jorapokhar,38.41,93.33,8.73,9.12,,6.26,,4.59,47.6,,,,101.0,Moderate
2019-10-22,Jorapokhar,51.9,97.1,9.05,9.28,,6.32,,6.01,49.86,,,,92.0,Satisfactory
2019-10-23,Jorapokhar,66.99,107.17,8.94,9.47,,6.31,,6.65,43.48,,,,113.0,Moderate
2019-10-24,Jorapokhar,33.44,97.26,8.86,9.14,,6.32,,4.63,52.47,,,,103.0,Moderate
2019-10-25,Jorapokhar,28.03,93.26,8.62,9.33,,6.22,,5.04,33.36,,,,97.0,Satisfactory
2019-10-26,Jorapokhar,24.21,91.49,8.86,9.12,,6.29,,4.51,17.29,,,,90.0,Satisfactory
2019-10-27,Jorapokhar,48.94,102.92,9.1,9.2,,6.36,,6.24,18.68,,,,97.0,Satisfactory
2019-10-28,Jorapokhar,54.86,92.45,8.94,9.36,,6.33,,6.76,21.78,,,,98.0,Satisfactory
2019-10-29,Jorapokhar,60.84,111.14,8.89,9.11,,6.32,,4.92,43.44,,,,100.0,Satisfactory
2019-10-30,Jorapokhar,54.31,95.27,8.7,8.97,,6.29,,4.52,93.49,,,,126.0,Moderate
2019-10-31,Jorapokhar,69.65,103.78,8.63,9.13,,6.28,,4.86,51.53,,,,129.0,Moderate
2019-11-01,Jorapokhar,69.63,101.4,8.69,8.85,,6.32,,4.94,26.34,,,,136.0,Moderate
2019-11-02,Jorapokhar,64.19,97.62,8.69,8.9,,6.33,,5.2,25.54,,,,125.0,Moderate
2019-11-03,Jorapokhar,84.44,113.21,8.79,9.05,,6.33,,4.67,26.13,,,,140.0,Moderate
2019-11-04,Jorapokhar,81.96,116.47,8.77,9.02,,6.32,,4.43,44.71,,,,189.0,Moderate
2019-11-05,Jorapokhar,78.73,111.58,8.72,8.94,,6.29,,4.92,35.58,,,,155.0,Moderate
2019-11-06,Jorapokhar,73.1,107.97,8.81,9.2,,6.29,,5.36,46.57,,,,159.0,Moderate
2019-11-07,Jorapokhar,87.87,122.77,9.0,9.72,,6.33,,6.3,96.66,,,,173.0,Moderate
2019-11-08,Jorapokhar,82.13,115.11,8.81,9.66,,6.28,,6.06,94.89,,,,211.0,Poor
2019-11-09,Jorapokhar,45.74,98.21,8.73,9.25,,6.29,,5.88,70.21,,,,117.0,Moderate
2019-11-10,Jorapokhar,42.71,98.61,8.7,9.21,,6.3,,6.06,56.02,,,,97.0,Satisfactory
2019-11-11,Jorapokhar,55.88,125.52,8.65,9.06,,6.31,,5.21,50.6,,,,104.0,Moderate
2019-11-12,Jorapokhar,62.87,110.06,8.91,9.08,,6.33,,6.0,71.96,,,,118.0,Moderate
2019-11-13,Jorapokhar,80.47,210.86,8.84,9.5,,6.25,,9.44,54.55,,,,134.0,Moderate
2019-11-14,Jorapokhar,90.81,168.74,8.74,9.31,,6.33,,22.07,59.11,,,,216.0,Poor
2019-11-15,Jorapokhar,82.54,167.98,8.86,9.25,,6.31,,,60.81,,,,170.0,Moderate
2019-11-16,Jorapokhar,81.0,161.63,8.73,9.28,,6.29,,,62.66,,,,178.0,Moderate
2019-11-17,Jorapokhar,74.97,164.01,8.93,9.34,,6.35,,,56.37,,,,156.0,Moderate
2019-11-18,Jorapokhar,95.43,176.42,8.75,9.45,,6.29,,27.3,66.81,,,,210.0,Poor
2019-11-19,Jorapokhar,82.1,154.23,8.59,9.41,,6.28,,23.01,59.43,,,,170.0,Moderate
2019-11-20,Jorapokhar,100.62,183.67,9.09,9.72,,6.31,,30.17,54.08,,,,217.0,Poor
2019-11-21,Jorapokhar,150.71,205.88,8.78,9.51,,6.27,,28.52,49.86,,,,251.0,Poor
2019-11-22,Jorapokhar,,139.64,8.86,9.77,,6.32,,24.34,56.69,,,,222.33333333333334,
2019-11-23,Jorapokhar,,175.59,8.72,9.58,,6.32,,23.55,54.03,,,,193.66666666666666,
2019-11-24,Jorapokhar,126.72,223.58,9.07,9.73,,6.25,,25.73,56.39,,,,165.0,Moderate
2019-11-25,Jorapokhar,141.93,230.44,8.96,9.81,,6.32,,29.1,65.72,,,,260.0,Poor
2019-11-26,Jorapokhar,123.22,250.22,8.84,9.55,,6.33,,26.84,45.06,,,,311.0,Very Poor
2019-11-27,Jorapokhar,136.04,276.18,8.64,9.56,,6.34,,32.44,58.68,,,,306.0,Very Poor
2019-11-28,Jorapokhar,110.73,283.52,8.74,9.36,,6.3,,26.56,45.12,,,,305.0,Very Poor
2019-11-29,Jorapokhar,101.64,207.3,8.49,9.42,,6.31,,26.13,58.13,,,,238.0,Poor
2019-11-30,Jorapokhar,86.49,188.06,8.61,8.98,,6.32,,26.89,47.32,,,,221.0,Poor
2019-12-01,Jorapokhar,75.02,154.86,8.57,9.06,,6.38,,21.81,53.43,,,,167.0,Moderate
2019-12-02,Jorapokhar,78.88,160.28,8.62,9.25,,6.38,,24.66,47.08,,,,153.0,Moderate
2019-12-03,Jorapokhar,88.18,179.12,8.57,9.37,,6.3,,22.66,27.11,,,,185.0,Moderate
2019-12-04,Jorapokhar,91.95,185.9,8.66,9.45,,6.29,,27.46,61.97,,,,202.0,Poor
2019-12-05,Jorapokhar,86.48,181.81,8.53,9.3,,6.37,,24.19,27.42,,,,187.0,Moderate
2019-12-06,Jorapokhar,97.29,200.99,9.08,9.7,,6.35,,31.83,43.36,,,,209.0,Poor
2019-12-07,Jorapokhar,97.86,249.96,9.31,9.52,,6.38,,25.48,21.29,,,,234.0,Poor
2019-12-08,Jorapokhar,104.32,241.05,8.5,9.32,,6.34,,34.57,28.96,,,,235.0,Poor
2019-12-09,Jorapokhar,91.18,211.02,8.58,9.5,,6.36,,37.91,65.31,,,,206.0,Poor
2019-12-10,Jorapokhar,96.83,220.76,8.68,9.42,,6.39,,29.06,30.85,,,,229.0,Poor
2019-12-11,Jorapokhar,105.64,233.43,8.59,9.53,,6.35,,31.05,74.7,,,,230.0,Poor
2019-12-12,Jorapokhar,114.61,245.4,8.54,9.57,,6.35,,37.55,75.4,,,,280.0,Poor
2019-12-13,Jorapokhar,140.04,256.39,8.57,9.66,,6.35,,36.83,58.09,,,,300.0,Poor
2019-12-14,Jorapokhar,96.73,182.45,8.5,9.53,,6.34,,25.75,42.72,,,,274.0,Poor
2019-12-15,Jorapokhar,79.29,169.59,8.6,8.89,,6.39,,29.42,48.0,,,,211.0,Poor
2019-12-16,Jorapokhar,56.64,107.38,8.44,8.84,,6.43,,27.11,46.41,,,,120.0,Moderate
2019-12-17,Jorapokhar,60.75,95.36,8.25,8.58,,6.36,,20.65,50.44,,,,106.0,Moderate
2019-12-18,Jorapokhar,139.78,149.78,8.42,8.9,,6.39,,24.45,57.9,,,,98.0,Satisfactory
2019-12-19,Jorapokhar,63.54,139.3,8.49,9.01,,6.36,,23.06,53.33,,,,196.0,Moderate
2019-12-20,Jorapokhar,74.1,177.59,8.64,9.13,,6.45,,20.99,62.79,,,,136.0,Moderate
2019-12-21,Jorapokhar,69.56,218.68,8.85,9.48,,6.42,,18.5,69.87,,,,168.0,Moderate
2019-12-22,Jorapokhar,79.04,260.27,8.71,9.34,,6.37,,21.76,64.02,,,,194.0,Moderate
2019-12-23,Jorapokhar,93.46,297.5,8.6,9.47,,6.38,,26.14,45.6,,,,235.0,Poor
2019-12-24,Jorapokhar,84.61,264.4,8.51,9.48,,6.41,,29.38,33.35,,,,225.0,Poor
2019-12-25,Jorapokhar,74.47,240.28,8.51,9.31,,6.43,,23.93,41.89,,,,216.0,Poor
2019-12-26,Jorapokhar,92.56,211.8,8.49,9.35,,6.4,,25.96,49.12,,,,191.0,Moderate
2019-12-27,Jorapokhar,79.43,178.65,10.53,9.49,,6.44,,23.2,48.02,,,,203.0,Poor
2019-12-28,Jorapokhar,74.85,165.24,8.95,9.54,,6.33,,17.96,25.78,,,,158.0,Moderate
2019-12-29,Jorapokhar,63.67,170.35,8.91,9.16,,6.42,,23.74,28.61,,,,151.0,Moderate
2019-12-30,Jorapokhar,70.97,181.4,8.88,9.11,,6.44,,25.18,24.57,,,,143.0,Moderate
2019-12-31,Jorapokhar,79.71,219.83,9.36,9.39,,6.46,,26.21,21.39,,,,166.0,Moderate
2020-01-01,Jorapokhar,64.59,186.03,8.89,8.87,,6.42,,26.27,17.51,,,,178.0,Moderate
2020-01-02,Jorapokhar,61.48,140.69,8.78,8.82,,6.51,,25.47,16.07,,,,137.0,Moderate
2020-01-03,Jorapokhar,43.86,103.69,8.8,8.95,,6.41,,22.85,15.62,,,,117.0,Moderate
2020-01-04,Jorapokhar,53.06,138.23,8.9,9.12,,6.45,,23.47,14.45,,,,109.0,Moderate
2020-01-05,Jorapokhar,39.78,103.93,8.58,8.47,,6.51,,22.22,26.13,,,,118.0,Moderate
2020-01-06,Jorapokhar,53.52,162.81,8.9,8.74,,6.49,,24.31,24.12,,,,116.0,Moderate
2020-01-07,Jorapokhar,70.22,212.13,8.91,9.22,,6.48,,25.33,25.68,,,,162.0,Moderate
2020-01-08,Jorapokhar,84.12,263.8,8.96,9.42,,6.47,,31.24,73.05,,,,204.0,Poor
2020-01-09,Jorapokhar,66.1,179.78,8.8,8.87,,6.5,,29.7,156.05,,,,239.0,Poor
2020-01-10,Jorapokhar,47.62,129.94,8.64,8.49,,6.49,,23.44,125.94,,,,210.0,Poor
2020-01-11,Jorapokhar,53.03,121.55,8.73,8.7,,6.43,,23.93,74.73,,,,125.0,Moderate
2020-01-12,Jorapokhar,50.35,127.13,9.04,8.81,,6.48,,24.73,82.18,,,,127.0,Moderate
2020-01-13,Jorapokhar,69.44,175.52,8.69,9.11,,6.45,,22.31,62.32,,,,130.0,Moderate
2020-01-14,Jorapokhar,80.32,237.74,8.86,9.32,,6.44,,34.26,59.64,,,,173.0,Moderate
2020-01-15,Jorapokhar,72.55,288.08,8.95,9.42,,6.43,,42.93,54.33,,,,240.0,Poor
2020-01-16,Jorapokhar,75.36,269.38,8.72,9.05,,6.45,,29.71,52.86,,,,242.0,Poor
2020-01-17,Jorapokhar,62.11,206.68,8.75,8.79,,6.51,,29.66,49.2,,,,180.0,Moderate
2020-01-18,Jorapokhar,59.65,182.83,8.88,8.86,,6.41,,25.91,66.2,,,,177.0,Moderate
2020-01-19,Jorapokhar,49.58,140.68,8.54,8.41,,6.46,,22.48,79.13,,,,161.0,Moderate
2020-01-20,Jorapokhar,46.85,110.04,8.66,8.41,,6.51,,24.4,68.7,,,,110.0,Moderate
2020-01-21,Jorapokhar,63.67,179.88,8.95,8.96,,6.47,,35.73,43.67,,,,117.0,Moderate
2020-01-22,Jorapokhar,80.76,254.13,8.7,9.1,,6.42,,36.87,52.15,,,,192.0,Moderate
2020-01-23,Jorapokhar,75.46,199.88,8.27,7.96,,6.6,,27.27,52.42,,,,194.0,Moderate
2020-01-24,Jorapokhar,49.17,135.63,7.84,6.81,,6.76,,21.47,47.12,,,,133.0,Moderate
2020-01-25,Jorapokhar,57.58,152.25,7.98,6.76,,6.78,,26.06,50.31,,,,132.0,Moderate
2020-01-26,Jorapokhar,48.99,156.13,7.47,6.23,,6.75,,22.42,57.7,,,,142.0,Moderate
2020-01-27,Jorapokhar,53.16,141.78,7.52,6.29,,6.73,,22.93,57.83,,,,127.0,Moderate
2020-01-28,Jorapokhar,75.91,319.28,7.77,6.65,,6.69,,41.88,52.56,,,,189.0,Moderate
2020-01-29,Jorapokhar,77.89,215.07,7.69,6.2,,6.76,,28.56,42.15,,,,225.0,Poor
2020-01-30,Jorapokhar,73.8,207.86,7.41,6.25,,6.75,,27.66,57.42,,,,183.0,Moderate
2020-01-31,Jorapokhar,63.95,131.69,7.63,6.97,,6.56,,19.89,64.29,,,,162.0,Moderate
2020-02-01,Jorapokhar,65.93,146.95,7.89,7.16,,6.63,,27.64,52.84,,,,139.0,Moderate
2020-02-02,Jorapokhar,49.91,119.47,7.54,6.69,,6.71,,20.6,52.34,,,,122.0,Moderate
2020-02-03,Jorapokhar,52.27,151.35,7.76,6.72,,6.76,,28.44,51.9,,,,117.0,Moderate
2020-02-04,Jorapokhar,66.67,213.44,7.66,7.01,,6.63,,36.01,51.45,,,,161.0,Moderate
2020-02-05,Jorapokhar,62.9,193.97,7.72,6.92,,6.7,,29.72,45.98,,,,174.0,Moderate
2020-02-06,Jorapokhar,47.42,142.64,7.45,6.82,,6.72,,27.28,80.65,,,,148.0,Moderate
2020-02-07,Jorapokhar,74.59,194.27,7.75,6.79,,6.71,,29.53,51.55,,,,141.0,Moderate
2020-02-08,Jorapokhar,83.58,279.62,8.53,7.04,,6.39,,21.93,38.28,,,,171.0,Moderate
2020-02-09,Jorapokhar,,,,,,,,,,,,,176.66666666666666,
2020-02-10,Jorapokhar,95.63,164.12,23.51,6.94,,10.1,,29.06,44.08,,,,182.33333333333334,
2020-02-11,Jorapokhar,87.29,148.76,23.56,11.48,,9.07,,24.3,34.08,,,,188.0,Moderate
2020-02-12,Jorapokhar,82.96,151.91,24.29,11.93,,8.34,,22.22,38.16,,,,204.0,Poor
2020-02-13,Jorapokhar,94.45,182.25,23.49,11.39,,8.68,,31.33,43.49,,,,155.0,Moderate
2020-02-14,Jorapokhar,86.25,263.41,24.3,11.62,,8.91,,29.16,30.43,,,,235.0,Poor
2020-02-15,Jorapokhar,55.96,132.82,22.06,11.27,,8.8,,27.29,37.98,,,,140.0,Moderate
2020-02-16,Jorapokhar,56.39,136.42,23.69,8.8,,10.02,,29.53,39.74,,,,120.0,Moderate
2020-02-17,Jorapokhar,77.24,170.36,24.89,11.34,,9.06,,25.85,36.58,,,,139.0,Moderate
2020-02-18,Jorapokhar,85.23,178.91,22.62,9.83,,9.24,,30.97,53.2,,,,209.0,Poor
2020-02-19,Jorapokhar,99.05,303.64,23.51,10.93,,8.66,,43.92,41.44,,,,230.0,Poor
2020-02-20,Jorapokhar,117.17,292.12,24.13,11.44,,8.88,,41.98,126.98,,,,256.0,Poor
2020-02-21,Jorapokhar,94.88,245.78,24.5,11.6,,9.34,,43.59,77.15,,,,269.0,Poor
2020-02-22,Jorapokhar,101.24,202.98,24.5,11.19,,8.98,,31.13,59.73,,,,219.0,Poor
2020-02-23,Jorapokhar,75.34,167.02,26.95,11.6,,8.74,,39.48,53.28,,,,184.0,Moderate
2020-02-24,Jorapokhar,62.61,130.94,27.48,12.05,,8.37,,27.51,35.73,,,,144.0,Moderate
2020-02-25,Jorapokhar,58.77,108.44,26.8,11.37,,9.33,,21.41,47.29,,,,116.0,Moderate
2020-02-26,Jorapokhar,63.81,116.93,24.4,10.86,,9.63,,34.39,39.42,,,,103.0,Moderate
2020-02-27,Jorapokhar,59.71,115.01,24.27,10.5,,9.06,,27.86,37.68,,,,124.0,Moderate
2020-02-28,Jorapokhar,73.75,146.96,24.06,11.4,,9.22,,33.57,41.91,,,,121.0,Moderate
2020-02-29,Jorapokhar,91.52,179.26,27.18,10.89,,8.99,,38.65,41.57,,,,180.0,Moderate
2020-03-01,Jorapokhar,97.24,197.27,24.83,10.2,,9.39,,40.11,38.66,,,,220.0,Poor
2020-03-02,Jorapokhar,96.88,185.34,25.65,10.71,,9.32,,37.23,36.73,,,,217.0,Poor
2020-03-03,Jorapokhar,97.87,276.26,24.4,10.33,,9.08,,38.72,39.38,,,,243.0,Poor
2020-03-04,Jorapokhar,54.15,101.22,25.81,10.21,,9.41,,27.15,36.18,,,,155.0,Moderate
2020-03-05,Jorapokhar,38.98,93.97,24.23,10.47,,8.87,,32.29,24.88,,,,101.0,Moderate
2020-03-06,Jorapokhar,52.5,,23.94,9.96,,9.32,,25.02,25.01,,,,84.0,Satisfactory
2020-03-07,Jorapokhar,30.3,,23.22,10.06,,9.18,,25.93,22.13,,,,89.63636363636364,
2020-03-08,Jorapokhar,,,24.99,10.08,,9.36,,22.19,27.41,,,,95.27272727272728,
2020-03-09,Jorapokhar,,,24.36,10.99,,8.91,,30.05,35.74,,,,100.9090909090909,
2020-03-10,Jorapokhar,,,24.87,12.92,,8.73,,38.65,33.77,,,,106.54545454545455,
2020-03-11,Jorapokhar,,,25.7,10.88,,8.96,,36.06,25.22,,,,112.18181818181819,
2020-03-12,Jorapokhar,,,22.12,9.7,,9.32,,35.35,26.93,,,,117.81818181818181,
2020-03-13,Jorapokhar,,,25.14,11.31,,8.98,,35.88,33.49,,,,123.45454545454545,
2020-03-14,Jorapokhar,,,23.65,12.28,,9.12,,24.36,59.46,,,,129.0909090909091,
2020-03-15,Jorapokhar,,,27.46,11.81,,9.6,,32.76,23.66,,,,134.72727272727275,
2020-03-16,Jorapokhar,91.48,227.4,25.03,11.12,,8.74,2.29,32.09,38.87,,,,140.36363636363637,
2020-03-17,Jorapokhar,43.53,117.83,25.85,11.87,,8.68,2.2,31.3,83.65,,,,146.0,Moderate
2020-03-18,Jorapokhar,29.31,75.54,23.42,10.38,,9.11,1.55,21.3,116.25,,,,176.0,Moderate
2020-03-19,Jorapokhar,34.74,89.55,25.22,11.78,,9.51,2.04,31.52,109.15,,,,164.0,Moderate
2020-03-20,Jorapokhar,56.29,78.79,23.73,10.17,,8.51,2.71,36.29,84.25,,,,143.0,Moderate
2020-03-21,Jorapokhar,95.19,106.75,23.6,9.16,,9.08,3.21,41.96,49.0,,,,184.0,Moderate
2020-03-22,Jorapokhar,84.8,87.15,27.34,11.47,,8.71,2.81,42.47,59.7,,,,178.1,
2020-03-23,Jorapokhar,82.65,90.97,24.86,10.06,,9.03,2.5,38.39,65.57,,,,172.2,
2020-03-24,Jorapokhar,90.55,93.0,23.06,10.5,,8.7,2.18,30.69,50.14,,,,166.3,
2020-03-25,Jorapokhar,66.1,86.3,22.87,11.22,,9.04,2.13,30.4,53.59,,,,160.4,
2020-03-26,Jorapokhar,35.51,61.28,23.61,11.06,,9.33,1.61,23.88,87.5,,,,154.5,
2020-03-27,Jorapokhar,52.07,72.67,23.83,10.31,,9.23,1.46,28.67,74.43,,,,148.6,
2020-03-28,Jorapokhar,53.1,72.58,23.77,10.07,,8.99,1.21,22.68,52.83,,,,142.7,
2020-03-29,Jorapokhar,44.57,53.28,22.3,9.81,,9.37,0.93,19.53,63.34,,,,136.8,
2020-03-30,Jorapokhar,45.82,61.31,22.89,9.1,,9.26,1.23,22.57,42.59,,,,130.9,
2020-03-31,Jorapokhar,57.22,79.48,25.96,11.33,,8.85,2.19,34.4,37.94,,,,125.0,Moderate
2020-04-01,Jorapokhar,70.65,99.85,25.31,10.4,,9.26,2.55,43.45,38.22,,,,135.0,Moderate
2020-04-02,Jorapokhar,81.31,110.3,25.03,11.45,,9.22,2.82,45.65,60.21,,,,193.0,Moderate
2020-04-03,Jorapokhar,54.69,99.09,24.48,11.05,,9.23,1.77,26.44,47.47,,,,123.0,Moderate
2020-04-04,Jorapokhar,71.96,119.98,24.47,10.37,,9.29,2.58,41.63,94.05,,,,148.0,Moderate
2020-04-05,Jorapokhar,55.22,105.92,24.08,11.64,,8.79,2.6,43.76,93.32,,,,175.0,Moderate
2020-04-06,Jorapokhar,60.45,92.36,24.09,11.44,,9.15,1.83,25.33,47.29,,,,115.0,Moderate
2020-04-07,Jorapokhar,79.89,119.5,24.14,10.92,,9.03,2.51,40.62,37.51,,,,144.0,Moderate
2020-04-08,Jorapokhar,57.34,113.38,26.91,11.01,,8.82,1.46,28.34,48.77,,,,133.0,Moderate
2020-04-09,Jorapokhar,44.65,92.0,26.39,11.28,,8.85,1.58,27.59,41.2,,,,105.0,Moderate
2020-04-10,Jorapokhar,77.66,127.19,24.05,10.87,,8.98,2.17,43.13,42.21,,,,124.0,Moderate
2020-04-11,Jorapokhar,71.54,125.82,25.82,11.36,,8.9,2.11,35.49,51.66,,,,166.0,Moderate
2020-04-12,Jorapokhar,59.27,122.07,23.97,11.72,,9.23,1.88,39.72,67.58,,,,124.0,Moderate
2020-04-13,Jorapokhar,52.56,124.78,25.24,11.74,,8.7,2.14,36.92,52.75,,,,119.0,Moderate
2020-04-14,Jorapokhar,50.88,124.47,23.21,12.02,,9.06,2.16,40.52,38.96,,,,118.0,Moderate
2020-04-15,Jorapokhar,46.85,118.68,23.73,11.38,,9.09,1.75,30.5,28.91,,,,113.0,Moderate
2020-04-16,Jorapokhar,27.64,107.72,24.63,11.39,,8.49,1.54,27.58,64.06,,,,124.0,Moderate
2020-04-17,Jorapokhar,40.6,118.49,24.61,10.88,,8.9,2.0,32.84,74.26,,,,157.0,Moderate
2020-04-18,Jorapokhar,43.36,128.92,27.12,11.27,,9.63,2.0,34.6,,,,,117.0,Moderate
2020-04-19,Jorapokhar,28.27,106.17,,,,,1.52,27.94,,,,,110.0,Moderate
2020-04-20,Jorapokhar,24.83,109.11,26.32,10.58,,9.13,1.56,30.78,,,,,106.0,Moderate
2020-04-21,Jorapokhar,19.18,85.11,23.91,11.56,,8.99,1.8,28.86,,,,,103.0,Moderate
2020-04-22,Jorapokhar,14.36,94.42,24.84,11.26,,9.19,1.63,23.62,,,,,92.0,Satisfactory
2020-04-23,Jorapokhar,28.23,110.15,25.02,12.12,,9.11,2.28,33.81,20.06,,,,120.0,Moderate
2020-04-24,Jorapokhar,16.54,92.89,25.66,11.98,,8.82,1.21,27.12,34.41,,,,101.0,Moderate
2020-04-25,Jorapokhar,13.14,87.6,24.89,11.62,,8.73,1.27,30.24,27.14,,,,95.0,Satisfactory
2020-04-26,Jorapokhar,20.29,94.54,24.63,10.96,,9.33,1.27,28.94,24.34,,,,100.0,Satisfactory
2020-04-27,Jorapokhar,20.39,95.32,24.73,10.38,,9.55,0.98,25.71,27.77,,,,94.0,Satisfactory
2020-04-28,Jorapokhar,11.75,88.68,24.68,11.8,,8.99,0.88,23.4,25.26,,,,92.0,Satisfactory
2020-04-29,Jorapokhar,18.84,98.46,25.19,10.59,,9.11,0.87,28.11,27.76,,,,92.0,Satisfactory
2020-04-30,Jorapokhar,40.24,113.36,25.97,10.16,,9.03,0.96,35.18,29.0,,,,104.0,Moderate
2020-05-01,Jorapokhar,38.03,99.9,24.48,10.11,,9.19,0.77,24.16,33.27,,,,107.0,Moderate
2020-05-02,Jorapokhar,27.08,87.66,24.98,10.59,,9.21,0.87,21.94,37.92,,,,98.0,Satisfactory
2020-05-03,Jorapokhar,32.4,98.09,25.0,10.88,,9.35,1.27,23.11,50.53,,,,102.0,Moderate
2020-05-04,Jorapokhar,34.5,119.93,24.73,9.92,,9.57,1.28,26.23,55.16,,,,112.0,Moderate
2020-05-05,Jorapokhar,27.08,139.89,23.86,10.12,,9.41,1.45,25.22,87.88,,,,172.0,Moderate
2020-05-06,Jorapokhar,10.04,122.4,25.13,10.25,,8.91,1.48,25.86,37.08,,,,121.0,Moderate
2020-05-07,Jorapokhar,18.7,128.72,24.47,10.27,,9.1,1.43,24.44,40.96,,,,121.0,Moderate
2020-05-08,Jorapokhar,31.7,104.75,23.68,9.84,,9.21,1.28,28.43,34.78,,,,123.0,Moderate
2020-05-09,Jorapokhar,63.25,100.36,23.61,9.95,,9.18,1.41,32.52,46.48,,,,116.0,Moderate
2020-05-10,Jorapokhar,49.33,97.73,23.96,10.68,,8.81,1.2,28.17,127.98,,,,220.0,Poor
2020-05-11,Jorapokhar,37.77,80.81,25.05,10.38,,9.24,1.28,22.12,76.08,,,,140.0,Moderate
2020-05-12,Jorapokhar,60.69,86.13,24.77,11.99,,8.84,1.28,25.64,54.6,,,,127.0,Moderate
2020-05-13,Jorapokhar,53.4,76.77,24.36,11.54,,8.95,1.11,24.09,66.84,,,,110.0,Moderate
2020-05-14,Jorapokhar,58.71,83.05,25.94,11.48,,9.18,1.23,31.15,48.54,,,,117.0,Moderate
2020-05-15,Jorapokhar,61.12,84.04,24.37,10.41,,9.24,1.08,29.95,36.11,,,,98.0,Satisfactory
2020-05-16,Jorapokhar,74.26,127.28,22.54,10.15,,9.11,0.97,23.69,38.76,,,,149.0,Moderate
2020-05-17,Jorapokhar,76.23,159.13,23.46,10.29,,8.83,0.88,23.23,41.24,,,,136.0,Moderate
2020-05-18,Jorapokhar,85.15,169.86,25.06,9.91,,8.68,0.95,25.56,35.69,,,,187.0,Moderate
2020-05-19,Jorapokhar,45.71,160.03,24.02,10.9,,8.97,0.71,25.18,17.74,,,,146.0,Moderate
2020-05-20,Jorapokhar,45.54,150.51,23.52,10.76,,8.72,0.83,24.54,26.53,,,,138.0,Moderate
2020-05-21,Jorapokhar,16.54,138.61,24.29,10.18,,9.55,0.75,17.35,26.98,,,,128.0,Moderate
2020-05-22,Jorapokhar,36.21,150.29,24.03,10.26,,9.22,0.84,21.83,27.27,,,,129.0,Moderate
2020-05-23,Jorapokhar,70.46,162.18,25.13,10.68,,9.1,0.75,20.54,28.15,,,,139.0,Moderate
2020-05-24,Jorapokhar,68.23,161.21,22.27,10.2,,9.18,0.72,20.63,29.05,,,,142.0,Moderate
2020-05-25,Jorapokhar,53.62,164.75,24.06,11.26,,9.19,0.62,22.1,26.12,,,,144.0,Moderate
2020-05-26,Jorapokhar,55.68,161.9,23.18,10.84,,8.83,0.66,23.3,33.28,,,,141.0,Moderate
2020-05-27,Jorapokhar,56.15,168.65,23.53,10.1,,9.31,0.75,21.49,61.05,,,,144.0,Moderate
2020-05-28,Jorapokhar,48.21,155.98,24.97,10.14,,9.36,0.96,22.53,28.13,,,,142.0,Moderate
2020-05-29,Jorapokhar,43.84,153.2,24.44,9.97,,9.31,0.71,23.33,61.56,,,,170.0,Moderate
2020-05-30,Jorapokhar,46.69,161.84,24.88,10.1,,9.28,0.72,23.39,24.54,,,,145.0,Moderate
2020-05-31,Jorapokhar,32.79,152.68,24.14,10.44,,8.84,0.61,23.27,34.43,,,,139.0,Moderate
2020-06-01,Jorapokhar,30.4,152.57,24.85,11.01,,8.99,0.49,21.81,44.51,,,,145.0,Moderate
2020-06-02,Jorapokhar,23.9,155.42,25.4,11.24,,9.11,0.53,23.8,142.2,,,,236.0,Poor
2020-06-03,Jorapokhar,,155.23,23.55,12.11,,8.87,0.47,24.1,72.29,,,,168.0,Moderate
2020-06-04,Jorapokhar,,163.98,24.24,11.56,,9.15,0.47,30.31,29.56,,,,141.0,Moderate
2020-06-05,Jorapokhar,,150.2,25.28,10.49,,8.96,0.37,18.6,29.4,,,,138.0,Moderate
2020-06-06,Jorapokhar,,152.03,25.24,11.15,,9.03,0.38,23.3,34.49,,,,132.0,Moderate
2020-06-07,Jorapokhar,,173.57,24.53,10.99,,8.57,0.47,37.25,31.95,,,,146.0,Moderate
2020-06-08,Jorapokhar,,165.25,25.15,10.01,,9.36,0.5,27.6,33.81,,,,142.0,Moderate
